"annee";"mois";"titre";"prix";"nb_pieces";"surface";"secteur";"adresse"
"2015";"8";" Appartement 50 m2 à Casablanca Sidi Maarouf ANNONCE DE PROFESSIONNEL ";"350000";"3";"50 m²";"sidi_maarouf";"lmostakbal sidi marouf "
"2015";"8";" Appartement à vendre a martil 2éme étage ";"450000";"8";"90 m²";"autre_secteur";"martil "
"2015";"8";" Apparts situé à 100 m de terminus tramway ANNONCE DE PROFESSIONNEL ";"250000";"2";"70 m²";"sidi_moumen";"Sidi Moumen "
"2015";"8";" Appartement à vendre ";"580000";"5";"100 m²";"agdal";"Hay nouzha rachidia 2 fes "
"2015";"8";" Appartement 75 m2 ";"250000";"3";"75 m²";"autre_secteur";"immeuble l''irak hay nassim fes "
"2015";"8";" Appartement 48 m2 à Kénitra ";"185000";"2";"48 m²";"autre_secteur";"Residences ADDOHA GOLF "
"2015";"8";" شقة بمساحة 60 متر ";"320000";"6";"60 m²";"ziatene";"Al irfane 1 boukhalf "
"2015";"8";" Appartement 45 m2 à Salé ";"240000";"1";"45 m²";"toute_la_ville";"said haji ikamat mabrouka "
"2015";"8";" Ikhlasse doha ";"240000";"3";"48 m²";"marjane";"route de tetouane "
"2015";"8";" Appartement 99 m2 à Casablanca Centre Ville ";"1030000";"3";"99 m²";"centre_ville";"- "
"2015";"8";" Appartement 130 m2 à Marrakech Inara ";"900000";"10";"130 m²";"inara";"M2 42 targa 1 "
"2015";"8";" سفلي للبيع ";"300000";"1";"65 m²";"toute_la_ville";"القدس 1 بلوك 10 "
"2015";"8";" Superbe studio pour vos vacances à coté de plage ";"510000";"1";"60 m²";"partie_est";"Merveilleuse résidence à coté de OUBAHA BEACH "
"2015";"8";" برطما 74 متر في تطوان وسط المدينة ";"600000";"3";"74 m²";"centre_ville";"شارع لكوس الحمامة تطوان "
"2015";"8";" Apprttement a sbata ";"520000";"5";"96 m²";"ben_m_sick";"bd reda gdira sbata "
"2015";"8";" Appartement à wislan ";"245000";"2";"55 m²";"wislane";"El boustan 1 "
"2015";"8";" Appartement 100 m2 avec 3 façades chez ABDOUNE ";"850000";"3";"100 m²";"partie_est";"maghnifique appartement prés de mimosas beach "
"2015";"8";" Appartement 56 m2 à Marrakech Es Saada ANNONCE DE PROFESSIONNEL ";"320000";"3";"56 m²";"es_saada";"en fac de la mosque "
"2015";"8";" 63m a ain sebaa ";"590000";"3";"63 m²";"ain_sebaâ";"res la source ain sebaa casa "
"2015";"8";" Appartement 69 m2 ";"460000";"3";"69 m²";"massira";"apart lamal iziki amam trik agadir "
"2015";"8";" Appartement 115 m2 à Tétouan Safir ";"580000";"3";"115 m²";"safir";"safir "
"2015";"8";" Appartement 93 m2 à Nador Selouane ";"450000";"3";"93 m²";"selouane";"Lotis Al Omrane ilot 4 bloc A escalier 3 appt n"
"2015";"8";" Appartement 84 m2 à Marrakech M'Hamid ";"540000";"4";"84 m²";"m_hamid";"mhamid 7 "
"2015";"8";" Appartement 156 m2 à Casablanca Californie ANNONCE DE PROFESSIONNEL ";"2340000";"5";"156 m²";"californie";"36 rue d''agadir"
"2015";"8";" ABDOUNE BEACH plus q'une résidence , style de vie ";"484500";"1";"57 m²";"mimosas";"luxueux appart à coté de Zimer beach "
"2015";"8";" Vente studio a benjdiya ";"750000";"1";"60 m²";"ben_ejdia";"benjdiya "
"2015";"8";" Appartement 90 m2 à Oujda Centre Ville ANNONCE DE PROFESSIONNEL ";"600000";"3";"90 m²";"centre_ville";"B32- Appartement Juste a Coté de Rhat Tboul "
"2015";"8";" Medina blanca ";"727500";"1";"97 m²";"dar_bouazza";"route azemmour Dar Bouazza "
"2015";"8";" Magnifique studio pour vos vacances pres de plage ";"425000";"1";"50 m²";"partie_est";"Superbe studio à coté de plage mimosas "
"2015";"8";" Appartement 122 m2 à Oujda Centre Ville ANNONCE DE PROFESSIONNEL ";"900000";"4";"122 m²";"centre_ville";"B367- Appartement au Centre Ville BD Derfoufi "
"2015";"8";" Appartement 86 m2 à Salé ";"700000";"3";"86 m²";"toute_la_ville";"hay salam sale "
"2015";"8";" Appart. Hay maghrib arabi ";"400000";"2";"64 m²";"maghreb_arabi";"Maghrib arabi n3142 "
"2015";"8";" Appartement 139 m2 à Tanger Centre ville ";"1320000";"3";"139 m²";"centre_ville";"place des nations "
"2015";"8";" Appartement 78 M2 a dar bouazza ";"585000";"2";"78 m²";"dar_bouazza";"route azzemour dar bouazza tamariss "
"2015";"8";" Appartement semi cave 143 m2 à Marrakech Targa ";"990000";"3";"143 m²";"targa";"- "
"2015";"8";" Appartement 97 m2 a dar bouazza ";"727500";"2";"97 m²";"dar_bouazza";"route azzemour dar bouazza tamariss "
"2015";"8";" Appartement 86 m2 à Casablanca Californie ANNONCE DE PROFESSIONNEL ";"1376000";"5";"86 m²";"californie";"36 rue d''agadir"
"2015";"8";" Bel apart a vendre ";"650000";"3";"69 m²";"autre_secteur";"Ain Mezouar "
"2015";"8";" Appartement 3 façades 1er etage ";"1070000";"3";"150 m²";"mimosas";"rue ichbilia kenitra mimosa "
"2015";"8";" Appartement 96 m2 à rabat hay elfath ";"11500000";"4";"96 m²";"hay_el_fath";"appt 1 immeuble 49 hay almountazah "
"2015";"8";" Appartement 83 m2 à Casablanca Hay Mohammadi ANNONCE DE PROFESSIONNEL ";"700000";"4";"83 m²";"hay_mohammadi";"massira fouaratte face à Hay Adil "
"2015";"8";" Appart rhan 60 m azouzia ";"50000";"3";"60 m²";"azzouzia";"Azzouzia bayti sakan "
"2015";"8";" Appartement 97 M2 a dar bouazza ";"727500";"2";"97 m²";"dar_bouazza";"route azzemour dar bouazza tamariss "
"2015";"8";" Appartement 2 chambres 68 m2 ANNONCE DE PROFESSIONNEL ";"250000";"2";"68 m²";"autre_secteur";"mohammedia"
"2015";"8";" Appartement 64 m2 à Mohammedia ANNONCE DE PROFESSIONNEL ";"250000";"2";"64 m²";"autre_secteur";"Beni yakhlaf route Louizia Mohammedia "
"2015";"8";" Appartement 70 m2 à Mohammedia ANNONCE DE PROFESSIONNEL ";"250000";"2";"70 m²";"autre_secteur";"Beni yakhlaf route Louizia Mohammedia "
"2015";"8";" Appartement 65 m2 à Mohammedia ANNONCE DE PROFESSIONNEL ";"250000";"2";"65 m²";"autre_secteur";"Beni yakhlaf route Louizia Mohammedia "
"2015";"8";" Appartement ";"1000000";"3";"103 m²";"centre_ville";"Rue Abou Bakkre Sedik "
"2015";"8";" Appartement 50 m2 ";"490000";"2";"53 m²";"bourgogne";"Face mosquée Hassan II "
"2015";"8";" Appartement 2 chambres 57 m2 Neuf non habité ";"500000";"3";"57 m²";"hay_salam";"Résidence Tamanart Imm"
"2015";"8";" Appartement économique + piscine ANNONCE DE PROFESSIONNEL ";"250000";"2";"65 m²";"autre_secteur";"Beni yakhlaf route Louizia Mohammedia "
"2015";"8";" Appartement 104 m2 à Casablanca Hay Mohammadi ANNONCE DE PROFESSIONNEL ";"1000000";"4";"104 m²";"hay_mohammadi";"Hay Laayoune Bd IBN TACHFINE "
"2015";"8";" Appartement 110 m2 à Salé ";"1000000";"3";"110 m²";"toute_la_ville";"Tabriquet "
"2015";"8";" Appartement 100 m2 à Agadir Hay Dakhla ";"650000";"3";"100 m²";"hay_dakhla";"80000 "
"2015";"8";" Appartement 105 m2 à Casablanca Sidi Bernoussi ";"880000";"7";"105 m²";"sidi_bernoussi";"Hay essaada 9 alQods sidi bernoussi "
"2015";"8";" شقة بخي نولاي اسماعيل ";"395000";"3";"65 m²";"toute_la_ville";"شقة مخفضة بخي مولاي اسماعيل "
"2015";"8";" Appartement 108 m2 à Marrakech Guéliz ANNONCE DE PROFESSIONNEL ";"900000";"4";"108 m²";"gueliz";"vente appartement rue mouzdalifa "
"2015";"8";" Appartement 73 m2 à Casablanca Hay Mohammadi ANNONCE DE PROFESSIONNEL ";"660000";"4";"73 m²";"hay_mohammadi";"Hay Adil"
"2015";"8";" Appartement 53 m2 à Casablanca Oulfa ";"360000";"3";"53 m²";"oulfa";"riad oulfa gr 23 "
"2015";"8";" Appartement 105 m2 à Casablanca Sidi Bernoussi ";"880000";"7";"105 m²";"sidi_bernoussi";"appartement hay saada qods bernossi "
"2015";"8";" Appartement 105 m2 à Casablanca Sidi Bernoussi ";"880000";"7";"105 m²";"sidi_bernoussi";"Hay essaada 9 alQods sidi bernoussi "
"2015";"8";" Appartement 64 m2 à Mohammedia ";"250000";"2";"64 m²";"autre_secteur";"mohammedia route louzia "
"2015";"8";" Appartement 162 m2 à Marrakech Guéliz ANNONCE DE PROFESSIONNEL ";"1620000";"4";"162 m²";"gueliz";"appartement a vendre de 162 m² gueliz marrakech "
"2015";"8";" Appartement 83 m2 à Casablanca Dar Bouazza ANNONCE DE PROFESSIONNEL ";"664000";"4";"83 m²";"dar_bouazza";"36 rue d''agadir"
"2015";"8";" شقة مخفضة البيع بحي مولاي اسماعيل ";"395000";"3";"65 m²";"toute_la_ville";"شقة مخفضة بحي مولاي اسماعيل "
"2015";"8";" Appartement 90 m2 à Casablanca Sidi Rehal ANNONCE DE PROFESSIONNEL ";"591500";"5";"91 m²";"sidi_rehal";"36 rue d''''agadir"
"2015";"8";" Appartement 70 m2 à Casablanca Bourgogne ";"900000";"6";"70 m²";"bourgogne";"boulevard al Hank "
"2015";"8";" Appartement 177 m2 à Fès ";"1200000";"5";"177 m²";"autre_secteur";"Résidence Errachidia a coté de lycée Al Adarissa "
"2015";"8";" Appartement 87 m2 à Temara ";"800000";"2";"87 m²";"autre_secteur";"nahda el ghazali "
"2015";"8";" Appartement 138 m2 à Marrakech Majorelle ANNONCE DE PROFESSIONNEL ";"1600000";"4";"138 m²";"majorelle";"belle appartement en face jardin majorell a saisir "
"2015";"8";" Appartement 60 m2 à Tanger Jam3i 2 ";"240000";"1";"60 m²";"ziatene";"- "
"2015";"8";" Appartement 64 m2 Al Maghrib Al Arabi AV011 ANNONCE DE PROFESSIONNEL ";"360000";"3";"64 m²";"al_maghrib_al_arabi";"- "
"2015";"8";" Appartement 100 m2 à Kénitra Al AV007 ANNONCE DE PROFESSIONNEL ";"490000";"4";"100 m²";"al_maghrib_al_arabi";"- "
"2015";"8";" Appartement 58 m2 à Casablanca Oulfa ";"620000";"3";"58 m²";"oulfa";"Residence Al Nakhil "
"2015";"8";" Appartement a cote de Macdonald route de Casa ";"840000";"4";"93 m²";"route_de_casablanca";"- "
"2015";"8";" Appartement 172 m2 à Fès ANNONCE DE PROFESSIONNEL ";"1200000";"4";"172 m²";"autre_secteur";"Hay Badr "
"2015";"8";" Appa garçeniere de 42 m2 à mostakbal Sidi Maarouf ANNONCE DE PROFESSIONNEL ";"290000";"2";"42 m²";"sidi_maarouf";"al mostakbal sidi maarouf "
"2015";"8";" R+2 h.standing projet ritaj beach appartement 90m2 ANNONCE DE PROFESSIONNEL ";"585000";"5";"90 m²";"sidi_rehal";"36 rue d''agadir"
"2015";"8";" Appartement 102 m2 à Casablanca Dar Bouazza ANNONCE DE PROFESSIONNEL ";"816000";"4";"102 m²";"dar_bouazza";"36 rue d''agadir"
"2015";"8";" Appartement 54 m2 ";"250000";"2";"54 m²";"autre_secteur";"Ryad zitoune "
"2015";"8";" Appartement 92 m2 ";"1320000";"3";"92 m²";"ain_chock";"Hay chrifa rue20 n311 ain chok "
"2015";"8";" Appartement 70 m2 à Salé ";"38000";"3";"70 m²";"toute_la_ville";"hay rahma "
"2015";"8";" Appartement à vendre ";"650000";"3";"47 m²";"al_fida";"Hay el farah "
"2015";"8";" Appartement A vendre a sidi maarouf ";"500000";"2";"58 m²";"sidi_maarouf";"Appart a sidi maarouf au 4eme etage "
"2015";"8";" Appartement 144 m2 à Marrakech Guéliz ";"1300000";"4";"144 m²";"gueliz";"vendre appar 144m² guelize marrakech "
"2015";"8";" Appartement 68 m2 à Temara Massira ";"620000";"5";"68 m²";"massira";"Rif 1 "
"2015";"8";" Appartement paradise beach de 58m2 ANNONCE DE PROFESSIONNEL ";"394400";"4";"58 m²";"sidi_rehal";"36 rue d''agadir"
"2015";"8";" Appartement 60 m2 à Casablanca Bourgogne ";"700000";"2";"60 m²";"bourgogne";"- "
"2015";"8";" Dar 64 m2 à Casablanca Hay Mohammadi ";"1600000";"10";"64 m²";"hay_mohammadi";"- "
"2015";"8";" Appartement moderne ";"18000";"5";"154 m²";"hay_riad";"Résidence Riad "
"2015";"8";" ساروت امام باب الملاح ";"35000";"3";"80 m²";"hassan";"شارع الحسن الثاني زنقة الدار البيضاء "
"2015";"8";" Appartement 110 m2 à Kénitra 2 facades AV010 ANNONCE DE PROFESSIONNEL ";"620000";"5";"110 m²";"al_maghrib_al_arabi";"- "
"2015";"8";" Appartement 80 m2 à Kénitra ";"400000";"4";"80 m²";"autre_secteur";"pres du cafe ljoulane "
"2015";"8";" Appartement 110 m2 à Kénitra ";"420000";"4";"110 m²";"autre_secteur";"wrida "
"2015";"8";" Appartement à Casablanca Maarif ";"1650000";"3";"132 m²";"maarif";"- "
"2015";"8";" Appartement à Casablanca Maarif 132m2 ";"1657000";"4";"132 m²";"maarif";"maarif "
"2015";"8";" Appartement 50 m2 à Agadir Al Wifaq ";"220000";"1";"50 m²";"al_wifaq";"Al wifaq centre immeuble sakina n 3 "
"2015";"8";" Appartement 72 m2 à Salé ";"350000";"3";"72 m²";"toute_la_ville";"hay moulay ismail "
"2015";"8";" Appartement 60 m2 à Agadir Hay Salam ";"500000";"3";"60 m²";"hay_salam";"lottisement tamanart hay salam "
"2015";"8";" Appartemnt 2 chambres 56m ";"300000";"2";"56 m²";"sidi_maarouf";"rte 1100 imm 94 n"
"2015";"8";" Appartement à Oued law ";"630000";"2";"80 m²";"autre_secteur";"Oued law "
"2015";"8";" شقة للبيع ";"600000";"4";"68 m²";"hay_salam";"Jet sakan argana "
"2015";"8";" Appartement 51 m2 à Tétouan Cabo negro ";"559000";"1";"51 m²";"cabo_negro";"- "
"2015";"8";" Appartement 55 m2 à Tétouan Cabo negro ";"910000";"2";"55 m²";"cabo_negro";"bella vista "
"2015";"8";" Appartement 51 m2 à Tétouan Cabo negro ";"559000";"2";"51 m²";"cabo_negro";"- "
"2015";"8";" Appartement 45 m2 à Tétouan Cabo negro ";"770000";"1";"45 m²";"cabo_negro";"- "
"2015";"8";" Appartement 71 m2 2CH Salon/SM Casablanca Maarif ";"1313500";"3";"71 m²";"maarif";"- "
"2015";"8";" Appartement 2 chambres 1 salon 55m2 ";"590000";"3";"55 m²";"sidi_othmane";"residence jet sakane sidi maarouf oulad hadou "
"2015";"8";" Appart 122 m2 Très Bien Fini 4 façades Hay El Amal ";"880000";"5";"122 m²";"autre_secteur";"Hay Amal Rte Sefrou près de CHU et Fac de Médecine "
"2015";"8";" Appt 84 m2 3 façades 2ém étage ";"500000";"4";"84 m²";"autre_secteur";"Appt 3 façades 2ém étage 50milion "
"2015";"8";" Appartement100m Brikat El Ismailia ";"520000";"3";"1000 m²";"el_ismailia";"Brikat El Ismailia "
"2015";"8";" Appartement 74 m2 à Casablanca Sidi Bernoussi ";"630000";"3";"74 m²";"sidi_bernoussi";"azhar 2 bernoussi "
"2015";"8";" Appartement 82 m2 à Fès ";"420000";"2";"82 m²";"autre_secteur";"ryad llaymone à coté de merjane de rte meknes "
"2015";"8";" Appart 131 m2 à Casablanca Maarif ";"1650000";"4";"131 m²";"maarif";"Maarif extension "
"2015";"8";" Appartement 70 m2 ";"625000";"3";"70 m²";"ben_m_sick";"Bd Mouhamed 6 ksar lbhar "
"2015";"8";" Appartement 62 m2 à Marrakech M'Hamid ";"320000";"3";"62 m²";"m_hamid";"- "
"2015";"8";" Appartement 2 chambres, 71m2 ";"600000";"1";"71 m²";"sidi_maarouf";"résidance kawtar 3 "
"2015";"8";" Un appartement à Mhamid ";"440000";"4";"86 m²";"m_hamid";"Mhamid maatallah "
"2015";"8";" Gauthier à 100m de twin center ";"14000";"3";"179 m²";"maarif";"Rue Badr essiyab gauthier "
"2015";"8";" Appartement 78 m2 à Casablanca Californie ";"920000";"3";"78 m²";"californie";"mandarona "
"2015";"8";" Appartement 65 m2 à Salé ";"500000";"3";"65 m²";"toute_la_ville";"lakwasse trik knitra "
"2015";"8";" Appartement à vendre à sakani ";"380000";"3";"65 m²";"sidi_bernoussi";"sakani hay al azhar sidi El bernoussi "
"2015";"8";" Appartement 60 m2 à Salé ";"460000";"3";"60 m²";"toute_la_ville";"bayti 3 sala al jadida "
"2015";"8";" Appartement 52 m2 à Casablanca Dar Bouazza ";"250000";"3";"52 m²";"dar_bouazza";"Adresse"
"2015";"8";" Dupex 166 m2 à Kénitra Village ANNONCE DE PROFESSIONNEL ";"1360000";"3";"166 m²";"village";"centre ville de kenitra "
"2015";"8";" Appartement 66 m2 à Marrakech Azli ";"560000";"6";"66 m²";"azli";"esadiine 2 imm c mum 11 "
"2015";"8";" Appartements a vendar. 1itag ";"350000";"3";"63 m²";"ain_sebaâ";"ain sebaa "
"2015";"8";" Près au R.ilyas h.standing appartement de 90m2 ANNONCE DE PROFESSIONNEL ";"585000";"5";"90 m²";"sidi_rehal";"36 rue d''agadir"
"2015";"8";" Appartement 126 m2 à place d'armes ANNONCE DE PROFESSIONNEL ";"750000";"3";"126 m²";"ville_nouvelle";"place d''armes "
"2015";"8";" Appartement 4 étage 140 m ";"11000";"5";"140 m²";"la_gironde";"Lajironde "
"2015";"8";" Mojahidine ";"250000";"6";"50 m²";"val_fleuri";"Mojahidine "
"2015";"8";" Apprt haut standing ";"540000";"4";"74 m²";"najd";"Résidence Alhamd "
"2015";"8";" Vente appartement ";"950000";"3";"95 m²";"roches_noires";"roche noirs "
"2015";"8";" Appartement 70 m2 à Casablanca Oulfa ";"600000";"2";"70 m²";"oulfa";"riad oulfa "
"2015";"8";" Appartement 60m 4etage ";"460000";"2";"60 m²";"sidi_othmane";"Appartement a vendre 60 m "
"2015";"8";" Appartement 100 m2 à Kénitra Al Maghrib AV009 ANNONCE DE PROFESSIONNEL ";"480000";"4";"100 m²";"al_maghrib_al_arabi";"- "
"2015";"8";" Appartement à hay al azhar ";"360000";"3";"63 m²";"sidi_bernoussi";"Hay al azhar El fajr "
"2015";"8";" Appartement 87 m2 à Casablanca Sidi Bernoussi ";"340000";"3";"87 m²";"sidi_bernoussi";"appartement 87 m "
"2015";"8";" Appartement 59 m2 à Casablanca Sidi Maarouf ";"500000";"1";"59 m²";"sidi_maarouf";"Résidence chaimaa Sidi maarouf "
"2015";"8";" Appartement 96 m2 à Casablanca Roches Noires ";"900000";"4";"96 m²";"roches_noires";"37"
"2015";"8";" 2 appartement 64 m ";"1200000";"2";"64 m²";"lissasfa";"3olia "
"2015";"8";" Appartement de 96 m2 ";"720000";"4";"96 m²";"saada";"Derrière café SKY view "
"2015";"8";" Appartement 66 m2 à Oujda ANNONCE DE PROFESSIONNEL ";"450000";"3";"66 m²";"autre_secteur";"B328- Appartement à Saidia Juste a Coté de La Pisc "
"2015";"8";" Appartement 139 m2 à Casablanca Maarif ";"2400000";"5";"139 m²";"maarif";"Bd al masira khadra maarif en face de Amoud "
"2015";"8";" Appartement 70 m2 à Agadir ";"400000";"3";"70 m²";"autre_secteur";"avenu Hasan2 Enzegane "
"2015";"8";" Appartement a hay Dakhla ";"630000";"2";"70 m²";"hay_dakhla";"- "
"2015";"8";" Appartement 65 m2 à Casablanca Sidi Maarouf ";"200000";"3";"65 m²";"sidi_maarouf";"sidi maarouf nasim "
"2015";"8";" Appartement 44 m2 ";"250000";"2";"44 m²";"hay_hassani";"drb najma "
"2015";"8";" Appartement 57 m2 à Oujda ";"200000";"3";"57 m²";"autre_secteur";"route de metro"
"2015";"8";" Appartement 75 m2 à Salé ";"750000";"6";"75 m²";"toute_la_ville";"Karia salé "
"2015";"8";" Appartement chouka titre ";"1050000";"4";"100 m²";"ain_chock";"N 77 rue226 hay MOULAY ABDELLAH casa "
"2015";"8";" Appartement 137 m2 à Meknès Hamria ";"1100000";"8";"137 m²";"hamria";"- "
"2015";"8";" Appartement à Aïn Chock ";"560000";"3";"56 m²";"ain_chock";"- "
"2015";"8";" Vente ";"185000";"3";"53 m²";"ben_souda";"3arsst zitoun "
"2015";"8";" APPARTEMENT CHOUCA TITREl ";"1050000";"4";"100 m²";"ain_chock";"N 77 rue226 hay MOULAY ABDELLAH casa "
"2015";"8";" Appartement 69 m2 à Marrakech ";"440000";"3";"69 m²";"autre_secteur";"lotissement saada residence lacarelle menara "
"2015";"8";" Appartement 111 m2 à Casablanca Belvédère ";"1298700";"3";"111 m²";"belvedere";"Entre Route Oulad Ziane et Bd Youssef Ibn Tachfine "
"2015";"8";" Appartement 64 m2 à Casablanca Oulfa farah essalam ";"2400";"3";"64 m²";"oulfa";"- "
"2015";"8";" Appartement de 58 m2 ";"250000";"2";"58 m²";"marjane";"route de tetouan "
"2015";"8";" Appartement 56 m2 à Salé ";"190000";"1";"56 m²";"toute_la_ville";"hay linbiaat "
"2015";"8";" Appartement neuf meublé ";"340000";"2";"45 m²";"ouled_oujih";"ARAC oulad oujih "
"2015";"8";" Appartement de 136 m2 ";"690000";"4";"136 m²";"mimosas";"Kénitra "
"2015";"8";" شقة 74 م ";"700000";"3";"74 m²";"toute_la_ville";"RES ALAKHAWAIN IMM c said hajji Sale "
"2015";"8";" Appartement 114 m2 à Tétouan ";"2400000";"4";"114 m²";"autre_secteur";"hawma tanjawa "
"2015";"8";" Appartement a vendre,marif extension ";"790000";"3";"74 m²";"maarif";"marif extension pres bv socrate "
"2015";"8";" Appart à Casa ";"1080000";"4";"108 m²";"hay_hassani";"résidence SAADA 4 étage 4 app 15 "
"2015";"8";" Appartement à Mandarona ";"680000";"2";"62 m²";"ain_chock";"Mandarona "
"2015";"8";" Appartement 79 m2 à Tétouan ";"1300000";"3";"79 m²";"autre_secteur";"Sania Plage "
"2015";"8";" Appartement 145 m2 à Kénitra Mimosas ";"1100000";"4";"145 m²";"mimosas";"Apt"
"2015";"8";" Appartement 70 m2 à Casablanca La Gironde ";"750000";"4";"70 m²";"la_gironde";"- "
"2015";"8";" Appartement 85 m a Tanger ";"590000";"3";"85 m²";"autre_secteur";"Hay El mojahidine "
"2015";"8";" Bel appartement de 150 m2 ANNONCE DE PROFESSIONNEL ";"800000";"2";"150 m²";"autre_secteur";"far atlas "
"2015";"8";" Appartement a vendre a maarif ";"1200000";"3";"82 m²";"maarif";"ibn katir maarif Casablanca "
"2015";"8";" Appartement 106 m2 à Mohammedia Wafa ";"920000";"3";"106 m²";"wafa";"wafa "
"2015";"8";" Appartement 187 m2 à Kénitra La Ville Haute ";"840000";"3";"187 m²";"la_ville_haute";"- "
